대여소번호,대여소명,요일유형,대여시간,이용건수
102,102. 망원역 1번출구 앞,주말,0,231
102,102. 망원역 1번출구 앞,주말,1,265
102,102. 망원역 1번출구 앞,주말,2,174
102,102. 망원역 1번출구 앞,주말,3,114
102,102. 망원역 1번출구 앞,주말,4,158
102,102. 망원역 1번출구 앞,주말,5,82
102,102. 망원역 1번출구 앞,주말,6,141
102,102. 망원역 1번출구 앞,주말,7,112
102,102. 망원역 1번출구 앞,주말,8,300
102,102. 망원역 1번출구 앞,주말,9,374
102,102. 망원역 1번출구 앞,주말,10,388
102,102. 망원역 1번출구 앞,주말,11,452
102,102. 망원역 1번출구 앞,주말,12,508
102,102. 망원역 1번출구 앞,주말,13,665
102,102. 망원역 1번출구 앞,주말,14,732
102,102. 망원역 1번출구 앞,주말,15,770
102,102. 망원역 1번출구 앞,주말,16,886
102,102. 망원역 1번출구 앞,주말,17,879
102,102. 망원역 1번출구 앞,주말,18,808
102,102. 망원역 1번출구 앞,주말,19,775
102,102. 망원역 1번출구 앞,주말,20,606
102,102. 망원역 1번출구 앞,주말,21,504
102,102. 망원역 1번출구 앞,주말,22,420
102,102. 망원역 1번출구 앞,주말,23,290
102,102. 망원역 1번출구 앞,평일,0,533
102,102. 망원역 1번출구 앞,평일,1,378
102,102. 망원역 1번출구 앞,평일,2,290
102,102. 망원역 1번출구 앞,평일,3,204
102,102. 망원역 1번출구 앞,평일,4,240
102,102. 망원역 1번출구 앞,평일,5,170
102,102. 망원역 1번출구 앞,평일,6,421
102,102. 망원역 1번출구 앞,평일,7,542
102,102. 망원역 1번출구 앞,평일,8,1977
102,102. 망원역 1번출구 앞,평일,9,1595
102,102. 망원역 1번출구 앞,평일,10,1204
102,102. 망원역 1번출구 앞,평일,11,1200
102,102. 망원역 1번출구 앞,평일,12,1204
102,102. 망원역 1번출구 앞,평일,13,1461
102,102. 망원역 1번출구 앞,평일,14,1357
102,102. 망원역 1번출구 앞,평일,15,1303
102,102. 망원역 1번출구 앞,평일,16,1610
102,102. 망원역 1번출구 앞,평일,17,1873
102,102. 망원역 1번출구 앞,평일,18,2627
102,102. 망원역 1번출구 앞,평일,19,2242
102,102. 망원역 1번출구 앞,평일,20,1572
102,102. 망원역 1번출구 앞,평일,21,1399
102,102. 망원역 1번출구 앞,평일,22,1141
102,102. 망원역 1번출구 앞,평일,23,753
103,103. 망원역 2번출구 앞,주말,0,335
103,103. 망원역 2번출구 앞,주말,1,354
103,103. 망원역 2번출구 앞,주말,2,157
103,103. 망원역 2번출구 앞,주말,3,140
103,103. 망원역 2번출구 앞,주말,4,73
103,103. 망원역 2번출구 앞,주말,5,58
103,103. 망원역 2번출구 앞,주말,6,52
103,103. 망원역 2번출구 앞,주말,7,192
103,103. 망원역 2번출구 앞,주말,8,145
103,103. 망원역 2번출구 앞,주말,9,190
103,103. 망원역 2번출구 앞,주말,10,327
103,103. 망원역 2번출구 앞,주말,11,385
103,103. 망원역 2번출구 앞,주말,12,500
103,103. 망원역 2번출구 앞,주말,13,587
103,103. 망원역 2번출구 앞,주말,14,655
103,103. 망원역 2번출구 앞,주말,15,738
103,103. 망원역 2번출구 앞,주말,16,808
103,103. 망원역 2번출구 앞,주말,17,733
103,103. 망원역 2번출구 앞,주말,18,739
103,103. 망원역 2번출구 앞,주말,19,767
103,103. 망원역 2번출구 앞,주말,20,577
103,103. 망원역 2번출구 앞,주말,21,451
103,103. 망원역 2번출구 앞,주말,22,349
103,103. 망원역 2번출구 앞,주말,23,248
103,103. 망원역 2번출구 앞,평일,0,657
103,103. 망원역 2번출구 앞,평일,1,461
103,103. 망원역 2번출구 앞,평일,2,282
103,103. 망원역 2번출구 앞,평일,3,168
103,103. 망원역 2번출구 앞,평일,4,85
103,103. 망원역 2번출구 앞,평일,5,135
103,103. 망원역 2번출구 앞,평일,6,103
103,103. 망원역 2번출구 앞,평일,7,436
103,103. 망원역 2번출구 앞,평일,8,517
103,103. 망원역 2번출구 앞,평일,9,756
103,103. 망원역 2번출구 앞,평일,10,712
103,103. 망원역 2번출구 앞,평일,11,593
103,103. 망원역 2번출구 앞,평일,12,838
103,103. 망원역 2번출구 앞,평일,13,873
103,103. 망원역 2번출구 앞,평일,14,962
103,103. 망원역 2번출구 앞,평일,15,1089
103,103. 망원역 2번출구 앞,평일,16,1244
103,103. 망원역 2번출구 앞,평일,17,1414
103,103. 망원역 2번출구 앞,평일,18,1913
103,103. 망원역 2번출구 앞,평일,19,1699
103,103. 망원역 2번출구 앞,평일,20,1358
103,103. 망원역 2번출구 앞,평일,21,1133
103,103. 망원역 2번출구 앞,평일,22,921
103,103. 망원역 2번출구 앞,평일,23,697
104,104. 합정역 1번출구 앞,주말,0,152
104,104. 합정역 1번출구 앞,주말,1,114
104,104. 합정역 1번출구 앞,주말,2,98
104,104. 합정역 1번출구 앞,주말,3,67
104,104. 합정역 1번출구 앞,주말,4,54
104,104. 합정역 1번출구 앞,주말,5,16
104,104. 합정역 1번출구 앞,주말,6,10
104,104. 합정역 1번출구 앞,주말,7,11
104,104. 합정역 1번출구 앞,주말,8,43
104,104. 합정역 1번출구 앞,주말,9,89
104,104. 합정역 1번출구 앞,주말,10,131
104,104. 합정역 1번출구 앞,주말,11,183
104,104. 합정역 1번출구 앞,주말,12,229
104,104. 합정역 1번출구 앞,주말,13,297
104,104. 합정역 1번출구 앞,주말,14,298
104,104. 합정역 1번출구 앞,주말,15,358
104,104. 합정역 1번출구 앞,주말,16,404
104,104. 합정역 1번출구 앞,주말,17,386
104,104. 합정역 1번출구 앞,주말,18,360
104,104. 합정역 1번출구 앞,주말,19,272
104,104. 합정역 1번출구 앞,주말,20,253
104,104. 합정역 1번출구 앞,주말,21,244
104,104. 합정역 1번출구 앞,주말,22,190
104,104. 합정역 1번출구 앞,주말,23,143
104,104. 합정역 1번출구 앞,평일,0,259
104,104. 합정역 1번출구 앞,평일,1,200
104,104. 합정역 1번출구 앞,평일,2,152
104,104. 합정역 1번출구 앞,평일,3,131
104,104. 합정역 1번출구 앞,평일,4,83
104,104. 합정역 1번출구 앞,평일,5,45
104,104. 합정역 1번출구 앞,평일,6,38
104,104. 합정역 1번출구 앞,평일,7,208
104,104. 합정역 1번출구 앞,평일,8,728
104,104. 합정역 1번출구 앞,평일,9,510
104,104. 합정역 1번출구 앞,평일,10,401
104,104. 합정역 1번출구 앞,평일,11,490
104,104. 합정역 1번출구 앞,평일,12,662
104,104. 합정역 1번출구 앞,평일,13,680
104,104. 합정역 1번출구 앞,평일,14,682
104,104. 합정역 1번출구 앞,평일,15,616
104,104. 합정역 1번출구 앞,평일,16,748
104,104. 합정역 1번출구 앞,평일,17,1203
104,104. 합정역 1번출구 앞,평일,18,1437
104,104. 합정역 1번출구 앞,평일,19,1186
104,104. 합정역 1번출구 앞,평일,20,766
104,104. 합정역 1번출구 앞,평일,21,637
104,104. 합정역 1번출구 앞,평일,22,486
104,104. 합정역 1번출구 앞,평일,23,315
105,105. 합정역 5번출구 앞,주말,0,150
105,105. 합정역 5번출구 앞,주말,1,96
105,105. 합정역 5번출구 앞,주말,2,74
105,105. 합정역 5번출구 앞,주말,3,56
105,105. 합정역 5번출구 앞,주말,4,34
105,105. 합정역 5번출구 앞,주말,5,10
105,105. 합정역 5번출구 앞,주말,6,4
105,105. 합정역 5번출구 앞,주말,7,11
105,105. 합정역 5번출구 앞,주말,8,25
105,105. 합정역 5번출구 앞,주말,9,57
105,105. 합정역 5번출구 앞,주말,10,90
105,105. 합정역 5번출구 앞,주말,11,115
105,105. 합정역 5번출구 앞,주말,12,143
105,105. 합정역 5번출구 앞,주말,13,180
105,105. 합정역 5번출구 앞,주말,14,186
105,105. 합정역 5번출구 앞,주말,15,204
105,105. 합정역 5번출구 앞,주말,16,236
105,105. 합정역 5번출구 앞,주말,17,203
105,105. 합정역 5번출구 앞,주말,18,212
105,105. 합정역 5번출구 앞,주말,19,197
105,105. 합정역 5번출구 앞,주말,20,179
105,105. 합정역 5번출구 앞,주말,21,176
105,105. 합정역 5번출구 앞,주말,22,134
105,105. 합정역 5번출구 앞,주말,23,120
105,105. 합정역 5번출구 앞,평일,0,179
105,105. 합정역 5번출구 앞,평일,1,180
105,105. 합정역 5번출구 앞,평일,2,119
105,105. 합정역 5번출구 앞,평일,3,72
105,105. 합정역 5번출구 앞,평일,4,62
105,105. 합정역 5번출구 앞,평일,5,40
105,105. 합정역 5번출구 앞,평일,6,65
105,105. 합정역 5번출구 앞,평일,7,156
105,105. 합정역 5번출구 앞,평일,8,212
105,105. 합정역 5번출구 앞,평일,9,180
105,105. 합정역 5번출구 앞,평일,10,136
105,105. 합정역 5번출구 앞,평일,11,209
105,105. 합정역 5번출구 앞,평일,12,297
105,105. 합정역 5번출구 앞,평일,13,314
105,105. 합정역 5번출구 앞,평일,14,328
105,105. 합정역 5번출구 앞,평일,15,355
105,105. 합정역 5번출구 앞,평일,16,424
105,105. 합정역 5번출구 앞,평일,17,582
105,105. 합정역 5번출구 앞,평일,18,811
105,105. 합정역 5번출구 앞,평일,19,668
105,105. 합정역 5번출구 앞,평일,20,420
105,105. 합정역 5번출구 앞,평일,21,435
105,105. 합정역 5번출구 앞,평일,22,374
105,105. 합정역 5번출구 앞,평일,23,223
106,106. 합정역 7번출구 앞,주말,0,448
106,106. 합정역 7번출구 앞,주말,1,326
106,106. 합정역 7번출구 앞,주말,2,185
106,106. 합정역 7번출구 앞,주말,3,139
106,106. 합정역 7번출구 앞,주말,4,73
106,106. 합정역 7번출구 앞,주말,5,43
106,106. 합정역 7번출구 앞,주말,6,31
106,106. 합정역 7번출구 앞,주말,7,30
106,106. 합정역 7번출구 앞,주말,8,73
106,106. 합정역 7번출구 앞,주말,9,109
106,106. 합정역 7번출구 앞,주말,10,158
106,106. 합정역 7번출구 앞,주말,11,235
106,106. 합정역 7번출구 앞,주말,12,384
106,106. 합정역 7번출구 앞,주말,13,445
106,106. 합정역 7번출구 앞,주말,14,602
106,106. 합정역 7번출구 앞,주말,15,657
106,106. 합정역 7번출구 앞,주말,16,770
106,106. 합정역 7번출구 앞,주말,17,837
106,106. 합정역 7번출구 앞,주말,18,823
106,106. 합정역 7번출구 앞,주말,19,746
106,106. 합정역 7번출구 앞,주말,20,745
106,106. 합정역 7번출구 앞,주말,21,690
106,106. 합정역 7번출구 앞,주말,22,525
106,106. 합정역 7번출구 앞,주말,23,342
106,106. 합정역 7번출구 앞,평일,0,539
106,106. 합정역 7번출구 앞,평일,1,387
106,106. 합정역 7번출구 앞,평일,2,207
106,106. 합정역 7번출구 앞,평일,3,201
106,106. 합정역 7번출구 앞,평일,4,92
106,106. 합정역 7번출구 앞,평일,5,66
106,106. 합정역 7번출구 앞,평일,6,159
106,106. 합정역 7번출구 앞,평일,7,439
106,106. 합정역 7번출구 앞,평일,8,528
106,106. 합정역 7번출구 앞,평일,9,300
106,106. 합정역 7번출구 앞,평일,10,349
106,106. 합정역 7번출구 앞,평일,11,447
106,106. 합정역 7번출구 앞,평일,12,662
106,106. 합정역 7번출구 앞,평일,13,570
106,106. 합정역 7번출구 앞,평일,14,716
106,106. 합정역 7번출구 앞,평일,15,723
106,106. 합정역 7번출구 앞,평일,16,966
106,106. 합정역 7번출구 앞,평일,17,1280
106,106. 합정역 7번출구 앞,평일,18,2092
106,106. 합정역 7번출구 앞,평일,19,1612
106,106. 합정역 7번출구 앞,평일,20,1372
106,106. 합정역 7번출구 앞,평일,21,1274
106,106. 합정역 7번출구 앞,평일,22,867
106,106. 합정역 7번출구 앞,평일,23,646
107,107. 수협 연남동지점,주말,0,135
107,107. 수협 연남동지점,주말,1,133
107,107. 수협 연남동지점,주말,2,83
107,107. 수협 연남동지점,주말,3,45
107,107. 수협 연남동지점,주말,4,42
107,107. 수협 연남동지점,주말,5,40
107,107. 수협 연남동지점,주말,6,44
107,107. 수협 연남동지점,주말,7,70
107,107. 수협 연남동지점,주말,8,101
107,107. 수협 연남동지점,주말,9,94
107,107. 수협 연남동지점,주말,10,120
107,107. 수협 연남동지점,주말,11,169
107,107. 수협 연남동지점,주말,12,193
107,107. 수협 연남동지점,주말,13,247
107,107. 수협 연남동지점,주말,14,247
107,107. 수협 연남동지점,주말,15,279
107,107. 수협 연남동지점,주말,16,375
107,107. 수협 연남동지점,주말,17,280
107,107. 수협 연남동지점,주말,18,262
107,107. 수협 연남동지점,주말,19,240
107,107. 수협 연남동지점,주말,20,193
107,107. 수협 연남동지점,주말,21,178
107,107. 수협 연남동지점,주말,22,121
107,107. 수협 연남동지점,주말,23,121
107,107. 수협 연남동지점,평일,0,266
107,107. 수협 연남동지점,평일,1,198
107,107. 수협 연남동지점,평일,2,151
107,107. 수협 연남동지점,평일,3,85
107,107. 수협 연남동지점,평일,4,57
107,107. 수협 연남동지점,평일,5,95
107,107. 수협 연남동지점,평일,6,285
107,107. 수협 연남동지점,평일,7,204
107,107. 수협 연남동지점,평일,8,757
107,107. 수협 연남동지점,평일,9,548
107,107. 수협 연남동지점,평일,10,349
107,107. 수협 연남동지점,평일,11,495
107,107. 수협 연남동지점,평일,12,539
107,107. 수협 연남동지점,평일,13,471
107,107. 수협 연남동지점,평일,14,564
107,107. 수협 연남동지점,평일,15,538
107,107. 수협 연남동지점,평일,16,744
107,107. 수협 연남동지점,평일,17,1414
107,107. 수협 연남동지점,평일,18,1460
107,107. 수협 연남동지점,평일,19,808
107,107. 수협 연남동지점,평일,20,635
107,107. 수협 연남동지점,평일,21,639
107,107. 수협 연남동지점,평일,22,544
107,107. 수협 연남동지점,평일,23,355
108,108. 서교동 사거리,주말,0,206
108,108. 서교동 사거리,주말,1,232
108,108. 서교동 사거리,주말,2,133
108,108. 서교동 사거리,주말,3,93
108,108. 서교동 사거리,주말,4,68
108,108. 서교동 사거리,주말,5,65
108,108. 서교동 사거리,주말,6,37
108,108. 서교동 사거리,주말,7,17
108,108. 서교동 사거리,주말,8,25
108,108. 서교동 사거리,주말,9,53
108,108. 서교동 사거리,주말,10,83
108,108. 서교동 사거리,주말,11,156
108,108. 서교동 사거리,주말,12,205
108,108. 서교동 사거리,주말,13,293
108,108. 서교동 사거리,주말,14,295
108,108. 서교동 사거리,주말,15,335
108,108. 서교동 사거리,주말,16,336
108,108. 서교동 사거리,주말,17,373
108,108. 서교동 사거리,주말,18,362
108,108. 서교동 사거리,주말,19,396
108,108. 서교동 사거리,주말,20,340
108,108. 서교동 사거리,주말,21,291
108,108. 서교동 사거리,주말,22,187
108,108. 서교동 사거리,주말,23,215
108,108. 서교동 사거리,평일,0,248
108,108. 서교동 사거리,평일,1,290
108,108. 서교동 사거리,평일,2,225
108,108. 서교동 사거리,평일,3,144
108,108. 서교동 사거리,평일,4,89
108,108. 서교동 사거리,평일,5,58
108,108. 서교동 사거리,평일,6,54
108,108. 서교동 사거리,평일,7,130
108,108. 서교동 사거리,평일,8,86
108,108. 서교동 사거리,평일,9,151
108,108. 서교동 사거리,평일,10,269
108,108. 서교동 사거리,평일,11,338
108,108. 서교동 사거리,평일,12,482
108,108. 서교동 사거리,평일,13,599
108,108. 서교동 사거리,평일,14,533
108,108. 서교동 사거리,평일,15,507
108,108. 서교동 사거리,평일,16,612
108,108. 서교동 사거리,평일,17,897
108,108. 서교동 사거리,평일,18,1247
108,108. 서교동 사거리,평일,19,1089
108,108. 서교동 사거리,평일,20,745
108,108. 서교동 사거리,평일,21,541
108,108. 서교동 사거리,평일,22,496
108,108. 서교동 사거리,평일,23,369
111,111. 상수역 2번출구 앞,주말,0,317
111,111. 상수역 2번출구 앞,주말,1,371
111,111. 상수역 2번출구 앞,주말,2,261
111,111. 상수역 2번출구 앞,주말,3,179
111,111. 상수역 2번출구 앞,주말,4,108
111,111. 상수역 2번출구 앞,주말,5,57
111,111. 상수역 2번출구 앞,주말,6,30
111,111. 상수역 2번출구 앞,주말,7,44
111,111. 상수역 2번출구 앞,주말,8,64
111,111. 상수역 2번출구 앞,주말,9,74
111,111. 상수역 2번출구 앞,주말,10,145
111,111. 상수역 2번출구 앞,주말,11,149
111,111. 상수역 2번출구 앞,주말,12,223
111,111. 상수역 2번출구 앞,주말,13,288
111,111. 상수역 2번출구 앞,주말,14,359
111,111. 상수역 2번출구 앞,주말,15,425
111,111. 상수역 2번출구 앞,주말,16,430
111,111. 상수역 2번출구 앞,주말,17,515
111,111. 상수역 2번출구 앞,주말,18,481
111,111. 상수역 2번출구 앞,주말,19,414
111,111. 상수역 2번출구 앞,주말,20,386
111,111. 상수역 2번출구 앞,주말,21,380
111,111. 상수역 2번출구 앞,주말,22,340
111,111. 상수역 2번출구 앞,주말,23,284
111,111. 상수역 2번출구 앞,평일,0,496
111,111. 상수역 2번출구 앞,평일,1,407
111,111. 상수역 2번출구 앞,평일,2,257
111,111. 상수역 2번출구 앞,평일,3,183
111,111. 상수역 2번출구 앞,평일,4,120
111,111. 상수역 2번출구 앞,평일,5,103
111,111. 상수역 2번출구 앞,평일,6,180
111,111. 상수역 2번출구 앞,평일,7,98
111,111. 상수역 2번출구 앞,평일,8,437
111,111. 상수역 2번출구 앞,평일,9,317
111,111. 상수역 2번출구 앞,평일,10,288
111,111. 상수역 2번출구 앞,평일,11,386
111,111. 상수역 2번출구 앞,평일,12,531
111,111. 상수역 2번출구 앞,평일,13,520
111,111. 상수역 2번출구 앞,평일,14,593
111,111. 상수역 2번출구 앞,평일,15,689
111,111. 상수역 2번출구 앞,평일,16,819
111,111. 상수역 2번출구 앞,평일,17,1075
111,111. 상수역 2번출구 앞,평일,18,1106
111,111. 상수역 2번출구 앞,평일,19,977
111,111. 상수역 2번출구 앞,평일,20,894
111,111. 상수역 2번출구 앞,평일,21,780
111,111. 상수역 2번출구 앞,평일,22,716
111,111. 상수역 2번출구 앞,평일,23,555
113,113. 홍대입구역 2번출구 앞,주말,0,492
113,113. 홍대입구역 2번출구 앞,주말,1,357
113,113. 홍대입구역 2번출구 앞,주말,2,198
113,113. 홍대입구역 2번출구 앞,주말,3,144
113,113. 홍대입구역 2번출구 앞,주말,4,93
113,113. 홍대입구역 2번출구 앞,주말,5,62
113,113. 홍대입구역 2번출구 앞,주말,6,71
113,113. 홍대입구역 2번출구 앞,주말,7,111
113,113. 홍대입구역 2번출구 앞,주말,8,221
113,113. 홍대입구역 2번출구 앞,주말,9,343
113,113. 홍대입구역 2번출구 앞,주말,10,487
113,113. 홍대입구역 2번출구 앞,주말,11,574
113,113. 홍대입구역 2번출구 앞,주말,12,681
113,113. 홍대입구역 2번출구 앞,주말,13,802
113,113. 홍대입구역 2번출구 앞,주말,14,870
113,113. 홍대입구역 2번출구 앞,주말,15,930
113,113. 홍대입구역 2번출구 앞,주말,16,1016
113,113. 홍대입구역 2번출구 앞,주말,17,1201
113,113. 홍대입구역 2번출구 앞,주말,18,1123
113,113. 홍대입구역 2번출구 앞,주말,19,920
113,113. 홍대입구역 2번출구 앞,주말,20,870
113,113. 홍대입구역 2번출구 앞,주말,21,828
113,113. 홍대입구역 2번출구 앞,주말,22,681
113,113. 홍대입구역 2번출구 앞,주말,23,572
113,113. 홍대입구역 2번출구 앞,평일,0,727
113,113. 홍대입구역 2번출구 앞,평일,1,466
113,113. 홍대입구역 2번출구 앞,평일,2,287
113,113. 홍대입구역 2번출구 앞,평일,3,201
113,113. 홍대입구역 2번출구 앞,평일,4,111
113,113. 홍대입구역 2번출구 앞,평일,5,147
113,113. 홍대입구역 2번출구 앞,평일,6,305
113,113. 홍대입구역 2번출구 앞,평일,7,1414
113,113. 홍대입구역 2번출구 앞,평일,8,2795
113,113. 홍대입구역 2번출구 앞,평일,9,2986
113,113. 홍대입구역 2번출구 앞,평일,10,1972
113,113. 홍대입구역 2번출구 앞,평일,11,1559
113,113. 홍대입구역 2번출구 앞,평일,12,1735
113,113. 홍대입구역 2번출구 앞,평일,13,1749
113,113. 홍대입구역 2번출구 앞,평일,14,1808
113,113. 홍대입구역 2번출구 앞,평일,15,2049
113,113. 홍대입구역 2번출구 앞,평일,16,2696
113,113. 홍대입구역 2번출구 앞,평일,17,5021
113,113. 홍대입구역 2번출구 앞,평일,18,7591
113,113. 홍대입구역 2번출구 앞,평일,19,4227
113,113. 홍대입구역 2번출구 앞,평일,20,2104
113,113. 홍대입구역 2번출구 앞,평일,21,1887
113,113. 홍대입구역 2번출구 앞,평일,22,1424
113,113. 홍대입구역 2번출구 앞,평일,23,961
114,114. 홍대입구역 8번출구 앞,주말,0,415
114,114. 홍대입구역 8번출구 앞,주말,1,234
114,114. 홍대입구역 8번출구 앞,주말,2,156
114,114. 홍대입구역 8번출구 앞,주말,3,82
114,114. 홍대입구역 8번출구 앞,주말,4,70
114,114. 홍대입구역 8번출구 앞,주말,5,30
114,114. 홍대입구역 8번출구 앞,주말,6,27
114,114. 홍대입구역 8번출구 앞,주말,7,28
114,114. 홍대입구역 8번출구 앞,주말,8,43
114,114. 홍대입구역 8번출구 앞,주말,9,50
114,114. 홍대입구역 8번출구 앞,주말,10,116
114,114. 홍대입구역 8번출구 앞,주말,11,176
114,114. 홍대입구역 8번출구 앞,주말,12,220
114,114. 홍대입구역 8번출구 앞,주말,13,249
114,114. 홍대입구역 8번출구 앞,주말,14,296
114,114. 홍대입구역 8번출구 앞,주말,15,336
114,114. 홍대입구역 8번출구 앞,주말,16,383
114,114. 홍대입구역 8번출구 앞,주말,17,404
114,114. 홍대입구역 8번출구 앞,주말,18,404
114,114. 홍대입구역 8번출구 앞,주말,19,419
114,114. 홍대입구역 8번출구 앞,주말,20,432
114,114. 홍대입구역 8번출구 앞,주말,21,375
114,114. 홍대입구역 8번출구 앞,주말,22,340
114,114. 홍대입구역 8번출구 앞,주말,23,305
114,114. 홍대입구역 8번출구 앞,평일,0,443
114,114. 홍대입구역 8번출구 앞,평일,1,320
114,114. 홍대입구역 8번출구 앞,평일,2,179
114,114. 홍대입구역 8번출구 앞,평일,3,130
114,114. 홍대입구역 8번출구 앞,평일,4,90
114,114. 홍대입구역 8번출구 앞,평일,5,59
114,114. 홍대입구역 8번출구 앞,평일,6,43
114,114. 홍대입구역 8번출구 앞,평일,7,74
114,114. 홍대입구역 8번출구 앞,평일,8,322
114,114. 홍대입구역 8번출구 앞,평일,9,216
114,114. 홍대입구역 8번출구 앞,평일,10,473
114,114. 홍대입구역 8번출구 앞,평일,11,462
114,114. 홍대입구역 8번출구 앞,평일,12,533
114,114. 홍대입구역 8번출구 앞,평일,13,543
114,114. 홍대입구역 8번출구 앞,평일,14,569
114,114. 홍대입구역 8번출구 앞,평일,15,548
114,114. 홍대입구역 8번출구 앞,평일,16,737
114,114. 홍대입구역 8번출구 앞,평일,17,880
114,114. 홍대입구역 8번출구 앞,평일,18,1617
114,114. 홍대입구역 8번출구 앞,평일,19,1561
114,114. 홍대입구역 8번출구 앞,평일,20,1105
114,114. 홍대입구역 8번출구 앞,평일,21,1021
114,114. 홍대입구역 8번출구 앞,평일,22,837
114,114. 홍대입구역 8번출구 앞,평일,23,602
115,115. 마스타 빌딩 앞,주말,0,154
115,115. 마스타 빌딩 앞,주말,1,181
115,115. 마스타 빌딩 앞,주말,2,119
115,115. 마스타 빌딩 앞,주말,3,83
115,115. 마스타 빌딩 앞,주말,4,45
115,115. 마스타 빌딩 앞,주말,5,17
115,115. 마스타 빌딩 앞,주말,6,19
115,115. 마스타 빌딩 앞,주말,7,30
115,115. 마스타 빌딩 앞,주말,8,73
115,115. 마스타 빌딩 앞,주말,9,153
115,115. 마스타 빌딩 앞,주말,10,73
115,115. 마스타 빌딩 앞,주말,11,109
115,115. 마스타 빌딩 앞,주말,12,100
115,115. 마스타 빌딩 앞,주말,13,127
115,115. 마스타 빌딩 앞,주말,14,141
115,115. 마스타 빌딩 앞,주말,15,162
115,115. 마스타 빌딩 앞,주말,16,206
115,115. 마스타 빌딩 앞,주말,17,186
115,115. 마스타 빌딩 앞,주말,18,148
115,115. 마스타 빌딩 앞,주말,19,130
115,115. 마스타 빌딩 앞,주말,20,127
115,115. 마스타 빌딩 앞,주말,21,174
115,115. 마스타 빌딩 앞,주말,22,127
115,115. 마스타 빌딩 앞,주말,23,101
115,115. 마스타 빌딩 앞,평일,0,317
115,115. 마스타 빌딩 앞,평일,1,293
115,115. 마스타 빌딩 앞,평일,2,233
115,115. 마스타 빌딩 앞,평일,3,186
115,115. 마스타 빌딩 앞,평일,4,80
115,115. 마스타 빌딩 앞,평일,5,26
115,115. 마스타 빌딩 앞,평일,6,104
115,115. 마스타 빌딩 앞,평일,7,176
115,115. 마스타 빌딩 앞,평일,8,523
115,115. 마스타 빌딩 앞,평일,9,456
115,115. 마스타 빌딩 앞,평일,10,353
115,115. 마스타 빌딩 앞,평일,11,243
115,115. 마스타 빌딩 앞,평일,12,268
115,115. 마스타 빌딩 앞,평일,13,236
115,115. 마스타 빌딩 앞,평일,14,302
115,115. 마스타 빌딩 앞,평일,15,262
115,115. 마스타 빌딩 앞,평일,16,276
115,115. 마스타 빌딩 앞,평일,17,422
115,115. 마스타 빌딩 앞,평일,18,525
115,115. 마스타 빌딩 앞,평일,19,546
115,115. 마스타 빌딩 앞,평일,20,411
115,115. 마스타 빌딩 앞,평일,21,397
115,115. 마스타 빌딩 앞,평일,22,454
115,115. 마스타 빌딩 앞,평일,23,347
117,117. 홍은사거리,주말,0,238
117,117. 홍은사거리,주말,1,199
117,117. 홍은사거리,주말,2,193
117,117. 홍은사거리,주말,3,66
117,117. 홍은사거리,주말,4,42
117,117. 홍은사거리,주말,5,59
117,117. 홍은사거리,주말,6,77
117,117. 홍은사거리,주말,7,148
117,117. 홍은사거리,주말,8,334
117,117. 홍은사거리,주말,9,388
117,117. 홍은사거리,주말,10,427
117,117. 홍은사거리,주말,11,473
117,117. 홍은사거리,주말,12,499
117,117. 홍은사거리,주말,13,627
117,117. 홍은사거리,주말,14,756
117,117. 홍은사거리,주말,15,729
117,117. 홍은사거리,주말,16,747
117,117. 홍은사거리,주말,17,716
117,117. 홍은사거리,주말,18,688
117,117. 홍은사거리,주말,19,692
117,117. 홍은사거리,주말,20,633
117,117. 홍은사거리,주말,21,541
117,117. 홍은사거리,주말,22,395
117,117. 홍은사거리,주말,23,193
117,117. 홍은사거리,평일,0,663
117,117. 홍은사거리,평일,1,386
117,117. 홍은사거리,평일,2,373
117,117. 홍은사거리,평일,3,90
117,117. 홍은사거리,평일,4,99
117,117. 홍은사거리,평일,5,149
117,117. 홍은사거리,평일,6,318
117,117. 홍은사거리,평일,7,748
117,117. 홍은사거리,평일,8,2343
117,117. 홍은사거리,평일,9,869
117,117. 홍은사거리,평일,10,921
117,117. 홍은사거리,평일,11,866
117,117. 홍은사거리,평일,12,1023
117,117. 홍은사거리,평일,13,972
117,117. 홍은사거리,평일,14,1043
117,117. 홍은사거리,평일,15,973
117,117. 홍은사거리,평일,16,1413
117,117. 홍은사거리,평일,17,1758
117,117. 홍은사거리,평일,18,2899
117,117. 홍은사거리,평일,19,1888
117,117. 홍은사거리,평일,20,1499
117,117. 홍은사거리,평일,21,1153
117,117. 홍은사거리,평일,22,1166
117,117. 홍은사거리,평일,23,595
118,118. 광흥창역 2번출구 앞,주말,0,67
118,118. 광흥창역 2번출구 앞,주말,1,47
118,118. 광흥창역 2번출구 앞,주말,2,56
118,118. 광흥창역 2번출구 앞,주말,3,61
118,118. 광흥창역 2번출구 앞,주말,4,29
118,118. 광흥창역 2번출구 앞,주말,5,18
118,118. 광흥창역 2번출구 앞,주말,6,11
118,118. 광흥창역 2번출구 앞,주말,7,24
118,118. 광흥창역 2번출구 앞,주말,8,34
118,118. 광흥창역 2번출구 앞,주말,9,91
118,118. 광흥창역 2번출구 앞,주말,10,74
118,118. 광흥창역 2번출구 앞,주말,11,90
118,118. 광흥창역 2번출구 앞,주말,12,138
118,118. 광흥창역 2번출구 앞,주말,13,121
